ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-12-04,596.9764822651506,-177.88869574011844,1255.3339973242194,596.9764822651506,596.9764822651506,-31.73487833302224,-31.73487833302224,-31.73487833302224,-27.978910680000002,-27.978910680000002,-27.978910680000002,3.338738580023495,3.338738580023495,3.338738580023495,-7.09470623304573,-7.09470623304573,-7.09470623304573,0.0,0.0,0.0,565.2416039321283
2025-12-05,596.8974219662789,-170.28982101314213,1354.659033328921,596.8974219662789,596.8974219662789,-14.91731055939556,-14.91731055939556,-14.91731055939556,-27.978910680000002,-27.978910680000002,-27.978910680000002,14.598975362284799,14.598975362284799,14.598975362284799,-1.5373752416803583,-1.5373752416803583,-1.5373752416803583,0.0,0.0,0.0,581.9801114068833
2025-12-06,596.8183616674073,-158.15451381933158,1297.8380539601949,596.8183616674073,596.8183616674073,-13.361793999661067,-13.361793999661067,-13.361793999661067,-27.978910680000002,-27.978910680000002,-27.978910680000002,12.502041200221102,12.502041200221102,12.502041200221102,2.115075480117832,2.115075480117832,2.115075480117832,0.0,0.0,0.0,583.4565676677463
2025-12-07,596.7393013685357,-230.91100164409258,1323.8866924439124,596.7393013685357,596.7393013685357,-51.29404858553656,-51.29404858553656,-51.29404858553656,-27.978910680000002,-27.978910680000002,-27.978910680000002,-27.03288772830326,-27.03288772830326,-27.03288772830326,3.7177498227667067,3.7177498227667067,3.7177498227667067,0.0,0.0,0.0,545.4452527829992
2025-12-08,596.6602410696642,-190.32810566268694,1327.4073678496031,596.6602410696642,596.6602410696642,-39.23946413744841,-39.23946413744841,-39.23946413744841,-27.978910680000002,-27.978910680000002,-27.978910680000002,-14.444551342429657,-14.444551342429657,-14.444551342429657,3.183997884981253,3.183997884981253,3.183997884981253,0.0,0.0,0.0,557.4207769322157
2025-12-09,596.5811807707925,-188.45187821667554,1362.7602422407033,596.5811807707925,596.5811807707925,-43.02811693309604,-43.02811693309604,-43.02811693309604,-27.978910680000002,-27.978910680000002,-27.978910680000002,-15.537807421708049,-15.537807421708049,-15.537807421708049,0.488601168612012,0.488601168612012,0.488601168612012,0.0,0.0,0.0,553.5530638376964
2025-12-10,596.5021204719209,-165.00687843661768,1310.348082630259,596.5021204719209,596.5021204719209,-5.734210668234191,-5.734210668234191,-5.734210668234191,-27.978910680000002,-27.978910680000002,-27.978910680000002,26.575491349897323,26.575491349897323,26.575491349897323,-4.330791338131514,-4.330791338131514,-4.330791338131514,0.0,0.0,0.0,590.7679098036867
