ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-12-03,12256.27301734769,4509.136443134001,13887.118120594167,12256.27301734769,12256.27301734769,-2919.095120302522,-2919.095120302522,-2919.095120302522,-2596.14,-2596.14,-2596.14,175.1631509937188,175.1631509937188,175.1631509937188,-498.1182712962409,-498.1182712962409,-498.1182712962409,0.0,0.0,0.0,9337.177897045169
2025-12-04,12257.036734194859,4385.26287056259,13893.986748632784,12257.036734194859,12257.036734194859,-3190.818988333524,-3190.818988333524,-3190.818988333524,-2596.14,-2596.14,-2596.14,-172.6328249998882,-172.6328249998882,-172.6328249998882,-422.0461633336354,-422.0461633336354,-422.0461633336354,0.0,0.0,0.0,9066.217745861335
2025-12-05,12257.800451042027,4676.261751191575,13947.20336925293,12257.800451042027,12257.800451042027,-2958.784134222419,-2958.784134222419,-2958.784134222419,-2596.14,-2596.14,-2596.14,-23.39767602615055,-23.39767602615055,-23.39767602615055,-339.2464581962688,-339.2464581962688,-339.2464581962688,0.0,0.0,0.0,9299.016316819609
2025-12-06,12258.564167889195,4759.8946029887165,13999.729448991498,12258.564167889195,12258.564167889195,-2884.92252558097,-2884.92252558097,-2884.92252558097,-2596.14,-2596.14,-2596.14,-37.53705579970921,-37.53705579970921,-37.53705579970921,-251.2454697812606,-251.2454697812606,-251.2454697812606,0.0,0.0,0.0,9373.641642308225
2025-12-07,12259.327884736365,4593.936561156545,14396.65183684872,12259.327884736365,12259.327884736365,-2706.2366339565297,-2706.2366339565297,-2706.2366339565297,-2596.14,-2596.14,-2596.14,49.6012413087722,49.6012413087722,49.6012413087722,-159.6978752653018,-159.6978752653018,-159.6978752653018,0.0,0.0,0.0,9553.091250779835
2025-12-08,12260.091601583534,4871.152647860156,14575.648984076068,12260.091601583534,12260.091601583534,-2655.5163792477697,-2655.5163792477697,-2655.5163792477697,-2596.14,-2596.14,-2596.14,6.969685918311412,6.969685918311412,6.969685918311412,-66.34606516608117,-66.34606516608117,-66.34606516608117,0.0,0.0,0.0,9604.575222335763
2025-12-09,12260.855318430704,5048.699270961598,14207.784570881864,12260.855318430704,12260.855318430704,-2567.2836957133864,-2567.2836957133864,-2567.2836957133864,-2596.14,-2596.14,-2596.14,1.833478604647324,1.833478604647324,1.833478604647324,27.022825681965884,27.022825681965884,27.022825681965884,0.0,0.0,0.0,9693.571622717318
