ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-12-04,4845.68888008269,4137.074649211691,5292.51282371113,4845.68888008269,4845.68888008269,-125.39639541300522,-125.39639541300522,-125.39639541300522,15.236718399999999,15.236718399999999,15.236718399999999,-5.434204799974504,-5.434204799974504,-5.434204799974504,-135.19890901303071,-135.19890901303071,-135.19890901303071,0.0,0.0,0.0,4720.292484669685
2025-12-05,4846.418569156963,4100.165635983085,5306.783314599136,4846.418569156963,4846.418569156963,-132.13442763414372,-132.13442763414372,-132.13442763414372,15.236718399999999,15.236718399999999,15.236718399999999,-20.882156329816144,-20.882156329816144,-20.882156329816144,-126.48898970432758,-126.48898970432758,-126.48898970432758,0.0,0.0,0.0,4714.2841415228195
2025-12-06,4847.148258231236,4214.383657177882,5369.504681831787,4847.148258231236,4847.148258231236,-69.44657490080574,-69.44657490080574,-69.44657490080574,15.236718399999999,15.236718399999999,15.236718399999999,31.40493645749637,31.40493645749637,31.40493645749637,-116.08822975830212,-116.08822975830212,-116.08822975830212,0.0,0.0,0.0,4777.70168333043
2025-12-07,4847.877947305508,4169.886252104405,5300.57823610407,4847.877947305508,4847.877947305508,-95.57693371985819,-95.57693371985819,-95.57693371985819,15.236718399999999,15.236718399999999,15.236718399999999,-6.719199636836391,-6.719199636836391,-6.719199636836391,-104.0944524830218,-104.0944524830218,-104.0944524830218,0.0,0.0,0.0,4752.30101358565
2025-12-08,4848.607636379782,4185.259739211654,5300.104481752793,4848.607636379782,4848.607636379782,-84.52301065095587,-84.52301065095587,-84.52301065095587,15.236718399999999,15.236718399999999,15.236718399999999,-9.118938987680403,-9.118938987680403,-9.118938987680403,-90.64079006327543,-90.64079006327543,-90.64079006327543,0.0,0.0,0.0,4764.084625728826
2025-12-09,4849.337325454055,4167.406332016554,5395.036896220104,4849.337325454055,4849.337325454055,-52.91967135237435,-52.91967135237435,-52.91967135237435,15.236718400000003,15.236718400000003,15.236718400000003,7.737488822716745,7.737488822716745,7.737488822716745,-75.8938785750911,-75.8938785750911,-75.8938785750911,0.0,0.0,0.0,4796.4176541016805
2025-12-10,4850.067014528328,4198.2273112996445,5411.049363183359,4850.067014528328,4850.067014528328,-41.802364862336226,-41.802364862336226,-41.802364862336226,15.236718399999999,15.236718399999999,15.236718399999999,3.0120744739852925,3.0120744739852925,3.0120744739852925,-60.051157736321535,-60.051157736321535,-60.051157736321535,0.0,0.0,0.0,4808.264649665992
