ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-12-03,7994.221164546592,5234.729770602698,8133.509336339913,7994.221164546592,7994.221164546592,-1275.6414982575336,-1275.6414982575336,-1275.6414982575336,-943.7597004,-943.7597004,-943.7597004,-0.10320344825611853,-0.10320344825611853,-0.10320344825611853,-331.77859440927745,-331.77859440927745,-331.77859440927745,0.0,0.0,0.0,6718.579666289059
2025-12-04,7993.496849155075,5338.54460578692,8208.246194339876,7993.496849155075,7993.496849155075,-1237.2717442158662,-1237.2717442158662,-1237.2717442158662,-943.7597004,-943.7597004,-943.7597004,12.794589141968139,12.794589141968139,12.794589141968139,-306.3066329578342,-306.3066329578342,-306.3066329578342,0.0,0.0,0.0,6756.225104939209
2025-12-05,7992.7725337635575,5449.285144250272,8122.88829469357,7992.7725337635575,7992.7725337635575,-1211.3562690548615,-1211.3562690548615,-1211.3562690548615,-943.7597004,-943.7597004,-943.7597004,12.212555140634096,12.212555140634096,12.212555140634096,-279.8091237954957,-279.8091237954957,-279.8091237954957,0.0,0.0,0.0,6781.416264708696
2025-12-06,7992.0482183720405,5336.300970034328,8250.821188472506,7992.0482183720405,7992.0482183720405,-1246.6804404826207,-1246.6804404826207,-1246.6804404826207,-943.7597004,-943.7597004,-943.7597004,-50.201169604264244,-50.201169604264244,-50.201169604264244,-252.7195704783566,-252.7195704783566,-252.7195704783566,0.0,0.0,0.0,6745.36777788942
2025-12-07,7991.323902980523,5436.599777845566,8302.089279078327,7991.323902980523,7991.323902980523,-1166.0790524769918,-1166.0790524769918,-1166.0790524769918,-943.7597004,-943.7597004,-943.7597004,3.1383521116035555,3.1383521116035555,3.1383521116035555,-225.45770418859524,-225.45770418859524,-225.45770418859524,0.0,0.0,0.0,6825.244850503531
2025-12-08,7990.599587589007,5393.538374006722,8247.739266163973,7990.599587589007,7990.599587589007,-1133.2443499779586,-1133.2443499779586,-1133.2443499779586,-943.7597004,-943.7597004,-943.7597004,8.93459383248216,8.93459383248216,8.93459383248216,-198.41924341044063,-198.41924341044063,-198.41924341044063,0.0,0.0,0.0,6857.355237611048
2025-12-09,7989.875272197489,5494.73010851329,8289.417579513918,7989.875272197489,7989.875272197489,-1102.5019900642806,-1102.5019900642806,-1102.5019900642806,-943.7597004,-943.7597004,-943.7597004,13.224282825996104,13.224282825996104,13.224282825996104,-171.96657249027663,-171.96657249027663,-171.96657249027663,0.0,0.0,0.0,6887.373282133209
