ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-12-04,2374.4601923224227,1267.6493891093783,3307.613168015013,2374.4601923224227,2374.4601923224227,-91.26291603848838,-91.26291603848838,-91.26291603848838,-69.47160000000001,-69.47160000000001,-69.47160000000001,32.48678400002777,32.48678400002777,32.48678400002777,-54.27810003851614,-54.27810003851614,-54.27810003851614,0.0,0.0,0.0,2283.197276283934
2025-12-05,2375.0280101835115,1118.5923713613433,3300.163483852744,2375.0280101835115,2375.0280101835115,-151.8283486723561,-151.8283486723561,-151.8283486723561,-69.47160000000001,-69.47160000000001,-69.47160000000001,-26.358874003892396,-26.358874003892396,-26.358874003892396,-55.997874668463695,-55.997874668463695,-55.997874668463695,0.0,0.0,0.0,2223.199661511155
2025-12-06,2375.5958280446,1225.0505694648175,3257.186653317284,2375.5958280446,2375.5958280446,-107.45073677263586,-107.45073677263586,-107.45073677263586,-69.47160000000001,-69.47160000000001,-69.47160000000001,19.845147197320244,19.845147197320244,19.845147197320244,-57.82428396995612,-57.82428396995612,-57.82428396995612,0.0,0.0,0.0,2268.145091271964
2025-12-07,2376.163645905688,1132.8378178822375,3193.7227826470694,2376.163645905688,2376.163645905688,-159.3559076011937,-159.3559076011937,-159.3559076011937,-69.47160000000001,-69.47160000000001,-69.47160000000001,-30.163879532885804,-30.163879532885804,-30.163879532885804,-59.7204280683079,-59.7204280683079,-59.7204280683079,0.0,0.0,0.0,2216.8077383044943
2025-12-08,2376.7314637667764,1276.1251621986262,3280.8501479396505,2376.7314637667764,2376.7314637667764,-141.7639412244161,-141.7639412244161,-141.7639412244161,-69.47160000000001,-69.47160000000001,-69.47160000000001,-10.650608892929686,-10.650608892929686,-10.650608892929686,-61.641732331486416,-61.641732331486416,-61.641732331486416,0.0,0.0,0.0,2234.9675225423603
2025-12-09,2377.2992816278656,1317.5395668375772,3275.1859311268804,2377.2992816278656,2377.2992816278656,-119.03094118992219,-119.03094118992219,-119.03094118992219,-69.47160000000001,-69.47160000000001,-69.47160000000001,13.976990042652558,13.976990042652558,13.976990042652558,-63.53633123257476,-63.53633123257476,-63.53633123257476,0.0,0.0,0.0,2258.2683404379436
2025-12-10,2377.867099488954,1182.6493206610228,3255.9071662250276,2377.867099488954,2377.867099488954,-133.95287338725788,-133.95287338725788,-133.95287338725788,-69.47160000000001,-69.47160000000001,-69.47160000000001,0.8644411895861646,0.8644411895861646,0.8644411895861646,-65.34571457684403,-65.34571457684403,-65.34571457684403,0.0,0.0,0.0,2243.914226101696
