ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-12-04,9042.86167374117,7645.695372769274,11991.514168331838,9042.86167374117,9042.86167374117,826.1276101201289,826.1276101201289,826.1276101201289,852.8188,852.8188,852.8188,17.49500620011901,17.49500620011901,17.49500620011901,-44.1861960799902,-44.1861960799902,-44.1861960799902,0.0,0.0,0.0,9868.9892838613
2025-12-05,9045.810231806428,7582.67086781737,11945.046858032667,9045.810231806428,9045.810231806428,751.6945059157598,751.6945059157598,751.6945059157598,852.8188,852.8188,852.8188,-54.86095395458044,-54.86095395458044,-54.86095395458044,-46.263340129659674,-46.263340129659674,-46.263340129659674,0.0,0.0,0.0,9797.504737722189
2025-12-06,9048.758789871683,7779.977610248432,12301.401429187366,9048.758789871683,9048.758789871683,852.4628195839254,852.4628195839254,852.4628195839254,852.8188,852.8188,852.8188,46.32645873484106,46.32645873484106,46.32645873484106,-46.682439150915606,-46.682439150915606,-46.682439150915606,0.0,0.0,0.0,9901.221609455608
2025-12-07,9051.70734793694,7481.229311566327,12083.704531187124,9051.70734793694,9051.70734793694,825.0047604508208,825.0047604508208,825.0047604508208,852.8188,852.8188,852.8188,17.54744321583182,17.54744321583182,17.54744321583182,-45.36148276501124,-45.36148276501124,-45.36148276501124,0.0,0.0,0.0,9876.71210838776
2025-12-08,9054.655906002194,7578.573449500177,12075.720335628077,9054.655906002194,9054.655906002194,844.4177383754741,844.4177383754741,844.4177383754741,852.8188,852.8188,852.8188,33.86134148219771,33.86134148219771,33.86134148219771,-42.26240310672366,-42.26240310672366,-42.26240310672366,0.0,0.0,0.0,9899.073644377668
2025-12-09,9057.604464067452,7480.481788244745,12181.809999256126,9057.604464067452,9057.604464067452,725.1344056648467,725.1344056648467,725.1344056648467,852.8188,852.8188,852.8188,-90.29186627567842,-90.29186627567842,-90.29186627567842,-37.39252805947497,-37.39252805947497,-37.39252805947497,0.0,0.0,0.0,9782.738869732299
2025-12-10,9060.553022132706,7785.733688383518,12191.309251567445,9060.553022132706,9060.553022132706,851.9365838776059,851.9365838776059,851.9365838776059,852.8188,852.8188,852.8188,29.922570596890846,29.922570596890846,29.922570596890846,-30.804786719285072,-30.804786719285072,-30.804786719285072,0.0,0.0,0.0,9912.489606010313
