ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-12-04,23105.571662448147,19642.596305037427,28875.056516080058,23105.571662448147,23105.571662448147,1052.5393258058145,1052.5393258058145,1052.5393258058145,1916.9279999999999,1916.9279999999999,1916.9279999999999,276.4734840000521,276.4734840000521,276.4734840000521,-1140.8621581942375,-1140.8621581942375,-1140.8621581942375,0.0,0.0,0.0,24158.11098825396
2025-12-05,23123.398908010917,19555.48139378267,28355.77981344873,23123.398908010917,23123.398908010917,760.7149475885686,760.7149475885686,760.7149475885686,1916.9279999999999,1916.9279999999999,1916.9279999999999,-28.7172822919694,-28.7172822919694,-28.7172822919694,-1127.4957701194621,-1127.4957701194621,-1127.4957701194621,0.0,0.0,0.0,23884.113855599484
2025-12-06,23141.226153573672,20001.545494456364,28592.165688234774,23141.226153573672,23141.226153573672,959.4883756218094,959.4883756218094,959.4883756218094,1916.9279999999999,1916.9279999999999,1916.9279999999999,141.3858299334277,141.3858299334277,141.3858299334277,-1098.8254543116182,-1098.8254543116182,-1098.8254543116182,0.0,0.0,0.0,24100.71452919548
2025-12-07,23159.053399136425,19489.1537428279,28061.48373498457,23159.053399136425,23159.053399136425,650.34656631201,650.34656631201,650.34656631201,1916.9279999999999,1916.9279999999999,1916.9279999999999,-211.6199924800407,-211.6199924800407,-211.6199924800407,-1054.961441207949,-1054.961441207949,-1054.961441207949,0.0,0.0,0.0,23809.399965448436
2025-12-08,23176.880644699188,19635.756219950654,28178.51283043455,23176.880644699188,23176.880644699188,776.241412377642,776.241412377642,776.241412377642,1916.9279999999999,1916.9279999999999,1916.9279999999999,-144.30012731222155,-144.30012731222155,-144.30012731222155,-996.3864603101367,-996.3864603101367,-996.3864603101367,0.0,0.0,0.0,23953.12205707683
2025-12-09,23194.707890261958,19396.86849414041,28661.3192858216,23194.707890261958,23194.707890261958,1012.5236416609256,1012.5236416609256,1012.5236416609256,1916.9279999999999,1916.9279999999999,1916.9279999999999,19.538509246922835,19.538509246922835,19.538509246922835,-923.9428675859972,-923.9428675859972,-923.9428675859972,0.0,0.0,0.0,24207.231531922884
2025-12-10,23212.535135824714,19783.626884577745,28663.5211516674,23212.535135824714,23212.535135824714,1025.3574154692164,1025.3574154692164,1025.3574154692164,1916.9279999999999,1916.9279999999999,1916.9279999999999,-52.76042109684718,-52.76042109684718,-52.76042109684718,-838.8101634339363,-838.8101634339363,-838.8101634339363,0.0,0.0,0.0,24237.89255129393
