ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-12-04,3159.175424039266,2190.3624004339804,3954.7878557706367,3159.175424039266,3159.175424039266,-102.65725312753081,-102.65725312753081,-102.65725312753081,10.79442,10.79442,10.79442,-5.2892489999544665,-5.2892489999544665,-5.2892489999544665,-108.16242412757636,-108.16242412757636,-108.16242412757636,0.0,0.0,0.0,3056.518170911735
2025-12-05,3160.513144084737,2136.8982833744435,3890.803693393201,3160.513144084737,3160.513144084737,-102.30360011957862,-102.30360011957862,-102.30360011957862,10.79442,10.79442,10.79442,-11.937991372463394,-11.937991372463394,-11.937991372463394,-101.16002874711523,-101.16002874711523,-101.16002874711523,0.0,0.0,0.0,3058.2095439651584
2025-12-06,3161.8508641302074,2278.3098262124554,3930.031489940062,3161.8508641302074,3161.8508641302074,-71.89644002967016,-71.89644002967016,-71.89644002967016,10.79442,10.79442,10.79442,10.97313489016231,10.97313489016231,10.97313489016231,-93.66399491983248,-93.66399491983248,-93.66399491983248,0.0,0.0,0.0,3089.9544241005374
2025-12-07,3163.188584175677,2184.787322045322,3959.9458637325374,3163.188584175677,3163.188584175677,-83.22632929140629,-83.22632929140629,-83.22632929140629,10.79442,10.79442,10.79442,-8.23839222050159,-8.23839222050159,-8.23839222050159,-85.78235707090471,-85.78235707090471,-85.78235707090471,0.0,0.0,0.0,3079.962254884271
2025-12-08,3164.526304221147,2295.122084915738,3991.7722993311304,3164.526304221147,3164.526304221147,-49.5801126068221,-49.5801126068221,-49.5801126068221,10.79442,10.79442,10.79442,17.25374484373788,17.25374484373788,17.25374484373788,-77.62827745055996,-77.62827745055996,-77.62827745055996,0.0,0.0,0.0,3114.9461916143246
2025-12-09,3165.8640242666174,2207.2239680271146,3960.3823335682055,3165.8640242666174,3165.8640242666174,-82.71122877254393,-82.71122877254393,-82.71122877254393,10.79442,10.79442,10.79442,-24.189079065692276,-24.189079065692276,-24.189079065692276,-69.31656970685165,-69.31656970685165,-69.31656970685165,0.0,0.0,0.0,3083.1527954940734
2025-12-10,3167.201744312088,2310.7570010478844,4083.949557516313,3167.201744312088,3167.201744312088,-28.73798812839964,-28.73798812839964,-28.73798812839964,10.79442,10.79442,10.79442,21.42783192466111,21.42783192466111,21.42783192466111,-60.96024005306075,-60.96024005306075,-60.96024005306075,0.0,0.0,0.0,3138.4637561836885
