ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-12-04,2839.5093617002644,1348.9953062961438,3452.0807225346675,2839.5093617002644,2839.5093617002644,-418.4472254573078,-418.4472254573078,-418.4472254573078,-368.6064,-368.6064,-368.6064,34.73619999997594,34.73619999997594,34.73619999997594,-84.57702545728378,-84.57702545728378,-84.57702545728378,0.0,0.0,0.0,2421.0621362429565
2025-12-05,2840.3688736365784,1264.090764975364,3458.445704290388,2840.3688736365784,2840.3688736365784,-452.65660249590945,-452.65660249590945,-452.65660249590945,-368.6064,-368.6064,-368.6064,-1.5435787720556484,-1.5435787720556484,-1.5435787720556484,-82.50662372385382,-82.50662372385382,-82.50662372385382,0.0,0.0,0.0,2387.712271140669
2025-12-06,2841.2283855728915,1345.7973934754227,3441.7670891466655,2841.2283855728915,2841.2283855728915,-455.01551794671553,-455.01551794671553,-455.01551794671553,-368.6064,-368.6064,-368.6064,-6.962749021471094,-6.962749021471094,-6.962749021471094,-79.44636892524443,-79.44636892524443,-79.44636892524443,0.0,0.0,0.0,2386.212867626176
2025-12-07,2842.0878975092046,1333.8953896683709,3412.015102063036,2842.0878975092046,2842.0878975092046,-443.3146900483096,-443.3146900483096,-443.3146900483096,-368.6064,-368.6064,-368.6064,0.6963661717206154,0.6963661717206154,0.6963661717206154,-75.40465622003022,-75.40465622003022,-75.40465622003022,0.0,0.0,0.0,2398.773207460895
2025-12-08,2842.9474094455177,1308.3788660387975,3390.2916703898786,2842.9474094455177,2842.9474094455177,-435.69221980290854,-435.69221980290854,-435.69221980290854,-368.6064,-368.6064,-368.6064,3.323552946791326,3.323552946791326,3.323552946791326,-70.40937274969988,-70.40937274969988,-70.40937274969988,0.0,0.0,0.0,2407.2551896426094
2025-12-09,2843.8069213818317,1368.4363194038503,3438.9884920720865,2843.8069213818317,2843.8069213818317,-431.48254591449665,-431.48254591449665,-431.48254591449665,-368.6064,-368.6064,-368.6064,1.6313544937573055,1.6313544937573055,1.6313544937573055,-64.50750040825396,-64.50750040825396,-64.50750040825396,0.0,0.0,0.0,2412.324375467335
2025-12-10,2844.6664333181448,1343.6052465181033,3340.8145725203954,2844.6664333181448,2844.6664333181448,-458.2518383850597,-458.2518383850597,-458.2518383850597,-368.6064,-368.6064,-368.6064,-31.881145818734108,-31.881145818734108,-31.881145818734108,-57.764292566325636,-57.764292566325636,-57.764292566325636,0.0,0.0,0.0,2386.414594933085
