ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-12-04,42298.34428619914,19066.000389533554,44169.76979028843,42298.34428619914,42298.34428619914,-10108.98579352323,-10108.98579352323,-10108.98579352323,-9927.8357892,-9927.8357892,-9927.8357892,-116.85427550333883,-116.85427550333883,-116.85427550333883,-64.29572881989085,-64.29572881989085,-64.29572881989085,0.0,0.0,0.0,32189.358492675914
2025-12-05,42292.11218553167,18642.237012804653,44510.53592169355,42292.11218553167,42292.11218553167,-10009.635660821554,-10009.635660821554,-10009.635660821554,-9927.8357892,-9927.8357892,-9927.8357892,37.03036770246201,37.03036770246201,37.03036770246201,-118.83023932401557,-118.83023932401557,-118.83023932401557,0.0,0.0,0.0,32282.476524710113
2025-12-06,42285.88008486421,19617.50263725483,44904.42881625606,42285.88008486421,42285.88008486421,-10164.058244715046,-10164.058244715046,-10164.058244715046,-9927.8357892,-9927.8357892,-9927.8357892,-56.079122839998654,-56.079122839998654,-56.079122839998654,-180.1433326750474,-180.1433326750474,-180.1433326750474,0.0,0.0,0.0,32121.82184014917
2025-12-07,42279.647984196745,19809.324327288083,44381.29835220977,42279.647984196745,42279.647984196745,-9960.555917708965,-9960.555917708965,-9960.555917708965,-9927.8357892,-9927.8357892,-9927.8357892,214.60156660838769,214.60156660838769,214.60156660838769,-247.32169511735177,-247.32169511735177,-247.32169511735177,0.0,0.0,0.0,32319.092066487778
2025-12-08,42273.41588352928,18802.858544610062,43940.967457701096,42273.41588352928,42273.41588352928,-10588.05727630937,-10588.05727630937,-10588.05727630937,-9927.8357892,-9927.8357892,-9927.8357892,-340.94987920907533,-340.94987920907533,-340.94987920907533,-319.27160790029313,-319.27160790029313,-319.27160790029313,0.0,0.0,0.0,31685.358607219907
2025-12-09,42267.183782861815,18918.201418488858,45224.60370754524,42267.183782861815,42267.183782861815,-10049.401631895622,-10049.401631895622,-10049.401631895622,-9927.8357892,-9927.8357892,-9927.8357892,273.1741449891206,273.1741449891206,273.1741449891206,-394.7399876847414,-394.7399876847414,-394.7399876847414,0.0,0.0,0.0,32217.782150966195
2025-12-10,42260.95168219435,19081.47662265376,44953.96124287273,42260.95168219435,42260.95168219435,-10411.098504101905,-10411.098504101905,-10411.098504101905,-9927.8357892,-9927.8357892,-9927.8357892,-10.92280174773642,-10.92280174773642,-10.92280174773642,-472.3399131541677,-472.3399131541677,-472.3399131541677,0.0,0.0,0.0,31849.853178092442
