ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-12-12,5939.816993566819,3479.5085338187455,7250.279093689948,5939.816993566819,5939.816993566819,-557.3099151746843,-557.3099151746843,-557.3099151746843,-542.583288,-542.583288,-542.583288,-65.83286876382464,-65.83286876382464,-65.83286876382464,51.10624158914031,51.10624158914031,51.10624158914031,0.0,0.0,0.0,5382.507078392135
2024-12-13,5936.944395500265,3552.7081995946573,7418.906132703632,5936.944395500265,5936.944395500265,-496.6168183870966,-496.6168183870966,-496.6168183870966,-542.583288,-542.583288,-542.583288,19.192019569643595,19.192019569643595,19.192019569643595,26.774450043259836,26.774450043259836,26.774450043259836,0.0,0.0,0.0,5440.327577113168
2024-12-14,5934.071797433714,3592.149678045719,7264.6672976079535,5934.071797433714,5934.071797433714,-480.1033150482066,-480.1033150482066,-480.1033150482066,-542.583288,-542.583288,-542.583288,62.32229733717391,62.32229733717391,62.32229733717391,0.15767561461951238,0.15767561461951238,0.15767561461951238,0.0,0.0,0.0,5453.968482385508
2024-12-15,5931.199199367162,3594.3200010711053,7341.889759992155,5931.199199367162,5931.199199367162,-525.0448335949945,-525.0448335949945,-525.0448335949945,-542.583288,-542.583288,-542.583288,45.55082328468982,45.55082328468982,45.55082328468982,-28.012368879684377,-28.012368879684377,-28.012368879684377,0.0,0.0,0.0,5406.154365772167
2024-12-16,5928.32660130061,3375.982670268419,7062.424204011353,5928.32660130061,5928.32660130061,-636.0884277169412,-636.0884277169412,-636.0884277169412,-542.583288,-542.583288,-542.583288,-36.52776404569538,-36.52776404569538,-36.52776404569538,-56.97737567124581,-56.97737567124581,-56.97737567124581,0.0,0.0,0.0,5292.238173583668
2024-12-17,5925.4540032340565,3329.8685916074937,6972.644563740705,5925.4540032340565,5925.4540032340565,-720.6884714808984,-720.6884714808984,-720.6884714808984,-542.583288,-542.583288,-542.583288,-92.13377324943035,-92.13377324943035,-92.13377324943035,-85.97141023146813,-85.97141023146813,-85.97141023146813,0.0,0.0,0.0,5204.765531753158
2024-12-18,5922.581405167504,3484.198860996232,7094.416957790933,5922.581405167504,5922.581405167504,-589.3935846293747,-589.3935846293747,-589.3935846293747,-542.583288,-542.583288,-542.583288,67.42926586799076,67.42926586799076,67.42926586799076,-114.23956249736544,-114.23956249736544,-114.23956249736544,0.0,0.0,0.0,5333.18782053813
