ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2024-11-08,6325.509402030423,2267.4870712170073,13649.382800539137,6325.509402030423,6325.509402030423,1954.0175881323942,1954.0175881323942,1954.0175881323942,1557.98976,1557.98976,1557.98976,635.4516610754935,635.4516610754935,635.4516610754935,-239.42383294309934,-239.42383294309934,-239.42383294309934,0.0,0.0,0.0,8279.526990162818
2024-11-09,6324.550946374045,2465.2185949449586,13618.573126778147,6324.550946374045,6324.550946374045,1448.5424913670329,1448.5424913670329,1448.5424913670329,1557.98976,1557.98976,1557.98976,140.23936238466126,140.23936238466126,140.23936238466126,-249.68663101762846,-249.68663101762846,-249.68663101762846,0.0,0.0,0.0,7773.093437741079
2024-11-10,6323.592490717666,1453.2303461270528,12737.635748550794,6323.592490717666,6323.592490717666,1103.926286551792,1103.926286551792,1103.926286551792,1557.98976,1557.98976,1557.98976,-185.93340045243346,-185.93340045243346,-185.93340045243346,-268.1300729957747,-268.1300729957747,-268.1300729957747,0.0,0.0,0.0,7427.518777269458
2024-11-11,6322.634035061288,2105.9878462214456,13576.339210500606,6322.634035061288,6322.634035061288,1641.1928925360078,1641.1928925360078,1641.1928925360078,1557.98976,1557.98976,1557.98976,377.8527618420294,377.8527618420294,377.8527618420294,-294.64962930602144,-294.64962930602144,-294.64962930602144,0.0,0.0,0.0,7963.826927597296
2024-11-12,6321.675579404909,1518.136924932925,12776.149465805653,6321.675579404909,6321.675579404909,887.5238688216493,887.5238688216493,887.5238688216493,1557.98976,1557.98976,1557.98976,-341.5921474876688,-341.5921474876688,-341.5921474876688,-328.87374369068175,-328.87374369068175,-328.87374369068175,0.0,0.0,0.0,7209.199448226558
2024-11-13,6320.717123748531,1546.830679750944,13021.08933604373,6320.717123748531,6320.717123748531,767.5132462368348,767.5132462368348,767.5132462368348,1557.98976,1557.98976,1557.98976,-420.3038293628823,-420.3038293628823,-420.3038293628823,-370.17268440028266,-370.17268440028266,-370.17268440028266,0.0,0.0,0.0,7088.2303699853655
2024-11-14,6319.758668092152,1757.1195930582617,12949.597762440593,6319.758668092152,6319.758668092152,934.6003353537333,934.6003353537333,934.6003353537333,1557.98976,1557.98976,1557.98976,-205.71440800083747,-205.71440800083747,-205.71440800083747,-417.6750166454293,-417.6750166454293,-417.6750166454293,0.0,0.0,0.0,7254.359003445886
