ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-12-04,8484.877417484047,8385.45332714433,10578.164546370486,8484.877417484047,8484.877417484047,973.9573344479334,973.9573344479334,973.9573344479334,1135.3134,1135.3134,1135.3134,3.500750250027884,3.500750250027884,3.500750250027884,-164.85681580209462,-164.85681580209462,-164.85681580209462,0.0,0.0,0.0,9458.834751931981
2025-12-05,8487.78097625814,8340.781380807848,10486.585746944898,8487.78097625814,8487.78097625814,978.4682157188736,978.4682157188736,978.4682157188736,1135.3134,1135.3134,1135.3134,36.49228665938597,36.49228665938597,36.49228665938597,-193.33747094051236,-193.33747094051236,-193.33747094051236,0.0,0.0,0.0,9466.249191977015
2025-12-06,8490.684535032227,8273.730762848067,10539.016919983418,8490.684535032227,8490.684535032227,891.6909647041359,891.6909647041359,891.6909647041359,1135.3134,1135.3134,1135.3134,-23.62415742013227,-23.62415742013227,-23.62415742013227,-219.99827787573176,-219.99827787573176,-219.99827787573176,0.0,0.0,0.0,9382.375499736363
2025-12-07,8493.588093806316,8230.924848058427,10414.733686180112,8493.588093806316,8493.588093806316,815.9325999947133,815.9325999947133,815.9325999947133,1135.3134,1135.3134,1135.3134,-75.18313296127461,-75.18313296127461,-75.18313296127461,-244.197667044012,-244.197667044012,-244.197667044012,0.0,0.0,0.0,9309.52069380103
2025-12-08,8496.491652580404,8303.421868134323,10416.650759715441,8496.491652580404,8496.491652580404,895.0710132032484,895.0710132032484,895.0710132032484,1135.3134,1135.3134,1135.3134,25.098823115164855,25.098823115164855,25.098823115164855,-265.34120991191634,-265.34120991191634,-265.34120991191634,0.0,0.0,0.0,9391.562665783653
2025-12-09,8499.395211354493,8314.131519791414,10415.989230494995,8499.395211354493,8499.395211354493,845.6035015883406,845.6035015883406,845.6035015883406,1135.3134,1135.3134,1135.3134,-6.8137943403338355,-6.8137943403338355,-6.8137943403338355,-282.89610407132557,-282.89610407132557,-282.89610407132557,0.0,0.0,0.0,9344.998712942834
2025-12-10,8502.298770128584,8343.766296432712,10473.140318458607,8502.298770128584,8502.298770128584,879.4384089912713,879.4384089912713,879.4384089912713,1135.3134,1135.3134,1135.3134,40.529224697424475,40.529224697424475,40.529224697424475,-296.40421570615314,-296.40421570615314,-296.40421570615314,0.0,0.0,0.0,9381.737179119855
