ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-12-04,14997.122727361873,9133.57385384326,29013.254706259722,14997.122727361873,14997.122727361873,4146.630008299137,4146.630008299137,4146.630008299137,4891.24536,4891.24536,4891.24536,-254.32870177989906,-254.32870177989906,-254.32870177989906,-490.2866499209636,-490.2866499209636,-490.2866499209636,0.0,0.0,0.0,19143.75273566101
2025-12-05,14993.295426167057,9395.8658068812,29630.153034052597,14993.295426167057,14993.295426167057,4445.44195255907,4445.44195255907,4445.44195255907,4891.24536,4891.24536,4891.24536,107.88804894522136,107.88804894522136,107.88804894522136,-553.6914563861508,-553.6914563861508,-553.6914563861508,0.0,0.0,0.0,19438.737378726128
2025-12-06,14989.468124972243,9196.282300130719,28642.40883488048,14989.468124972243,14989.468124972243,4215.294544977393,4215.294544977393,4215.294544977393,4891.24536,4891.24536,4891.24536,-58.02654863186455,-58.02654863186455,-58.02654863186455,-617.9242663907424,-617.9242663907424,-617.9242663907424,0.0,0.0,0.0,19204.762669949636
2025-12-07,14985.64082377743,9749.432605994909,28509.146235945194,14985.64082377743,14985.64082377743,4322.093057557275,4322.093057557275,4322.093057557275,4891.24536,4891.24536,4891.24536,112.47962367482899,112.47962367482899,112.47962367482899,-681.6319261175543,-681.6319261175543,-681.6319261175543,0.0,0.0,0.0,19307.733881334705
2025-12-08,14981.813522582617,9198.454416753866,29405.11527892719,14981.813522582617,14981.813522582617,4061.92121691958,4061.92121691958,4061.92121691958,4891.24536,4891.24536,4891.24536,-85.89972867276114,-85.89972867276114,-85.89972867276114,-743.424414407659,-743.424414407659,-743.424414407659,0.0,0.0,0.0,19043.734739502197
2025-12-09,14977.9862213878,8715.746202568,29512.67915093963,14977.9862213878,14977.9862213878,3965.299542093869,3965.299542093869,3965.299542093869,4891.24536,4891.24536,4891.24536,-124.04255501650914,-124.04255501650914,-124.04255501650914,-801.9032628896217,-801.9032628896217,-801.9032628896217,0.0,0.0,0.0,18943.28576348167
2025-12-10,14974.158920192987,8944.058021530525,29011.331878393947,14974.158920192987,14974.158920192987,4337.484554290131,4337.484554290131,4337.484554290131,4891.24536,4891.24536,4891.24536,301.92986148109014,301.92986148109014,301.92986148109014,-855.690667190959,-855.690667190959,-855.690667190959,0.0,0.0,0.0,19311.64347448312
