ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-12-04,3329.397642052906,1784.5942400022514,4010.100721755995,3329.397642052906,3329.397642052906,-430.16848230875,-430.16848230875,-430.16848230875,-382.65464,-382.65464,-382.65464,33.02280219997434,33.02280219997434,33.02280219997434,-80.5366445087244,-80.5366445087244,-80.5366445087244,0.0,0.0,0.0,2899.2291597441563
2025-12-05,3330.0475660769953,1731.7213861104365,3920.873768999902,3330.0475660769953,3330.0475660769953,-450.91625466884153,-450.91625466884153,-450.91625466884153,-382.65464,-382.65464,-382.65464,12.717074672536842,12.717074672536842,12.717074672536842,-80.97868934137838,-80.97868934137838,-80.97868934137838,0.0,0.0,0.0,2879.1313114081536
2025-12-06,3330.6974901010854,1786.2907392491816,3938.6550524975414,3330.6974901010854,3330.6974901010854,-446.8726619148147,-446.8726619148147,-446.8726619148147,-382.65464,-382.65464,-382.65464,16.15879536394918,16.15879536394918,16.15879536394918,-80.37681727876397,-80.37681727876397,-80.37681727876397,0.0,0.0,0.0,2883.8248281862707
2025-12-07,3331.3474141251745,1695.5498724147672,3923.977946905308,3331.3474141251745,3331.3474141251745,-486.0176611875411,-486.0176611875411,-486.0176611875411,-382.65464,-382.65464,-382.65464,-24.753311161653844,-24.753311161653844,-24.753311161653844,-78.60971002588724,-78.60971002588724,-78.60971002588724,0.0,0.0,0.0,2845.329752937633
2025-12-08,3331.997338149264,1845.8894736261175,4022.7788300320876,3331.997338149264,3331.997338149264,-482.7634781460631,-482.7634781460631,-482.7634781460631,-382.65464,-382.65464,-382.65464,-24.532125314877064,-24.532125314877064,-24.532125314877064,-75.5767128311861,-75.5767128311861,-75.5767128311861,0.0,0.0,0.0,2849.233860003201
2025-12-09,3332.6472621733537,1839.9448728464629,3980.426645672763,3332.6472621733537,3332.6472621733537,-441.0428021775177,-441.0428021775177,-441.0428021775177,-382.65464,-382.65464,-382.65464,12.813457222680267,12.813457222680267,12.813457222680267,-71.201619400198,-71.201619400198,-71.201619400198,0.0,0.0,0.0,2891.604459995836
2025-12-10,3333.2971861974434,1731.6602050768815,4037.9530520931494,3333.2971861974434,3333.2971861974434,-473.51726788060006,-473.51726788060006,-473.51726788060006,-382.65464,-382.65464,-382.65464,-25.426692982629167,-25.426692982629167,-25.426692982629167,-65.43593489797094,-65.43593489797094,-65.43593489797094,0.0,0.0,0.0,2859.779918316843
