ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2025-05-04,1507.0933849870694,664.737887228822,2305.9502433369707,1507.0933849870694,1507.0933849870694,-35.05223636288419,-35.05223636288419,-35.05223636288419,-156.56976,-156.56976,-156.56976,24.94463395554385,24.94463395554385,24.94463395554385,96.57288968157197,96.57288968157197,96.57288968157197,0.0,0.0,0.0,1472.041148624185
2025-05-05,1506.8256995874483,574.7214300933199,2236.3170020224075,1506.8256995874483,1506.8256995874483,-127.47326016832602,-127.47326016832602,-127.47326016832602,-156.56976,-156.56976,-156.56976,-32.681863453328724,-32.681863453328724,-32.681863453328724,61.778363285002726,61.778363285002726,61.778363285002726,0.0,0.0,0.0,1379.3524394191222
2025-05-06,1506.5580141878274,486.735150248019,2199.817065519264,1506.5580141878274,1506.5580141878274,-150.38719841588028,-150.38719841588028,-150.38719841588028,-156.56976,-156.56976,-156.56976,-22.33476966261562,-22.33476966261562,-22.33476966261562,28.51733124673536,28.51733124673536,28.51733124673536,0.0,0.0,0.0,1356.1708157719472
2025-05-07,1506.2903287882066,512.4472527885589,2158.4735034187897,1506.2903287882066,1506.2903287882066,-147.4520641906647,-147.4520641906647,-147.4520641906647,-156.56976,-156.56976,-156.56976,11.832388414174778,11.832388414174778,11.832388414174778,-2.714692604839428,-2.714692604839428,-2.714692604839428,0.0,0.0,0.0,1358.8382645975419
2025-05-08,1506.0226433885857,490.37257386648025,2093.4319392845173,1506.0226433885857,1506.0226433885857,-188.99983073827678,-188.99983073827678,-188.99983073827678,-156.56976,-156.56976,-156.56976,-0.9516420000454361,-0.9516420000454361,-0.9516420000454361,-31.478428738231308,-31.478428738231308,-31.478428738231308,0.0,0.0,0.0,1317.0228126503089
2025-05-09,1505.7549579889649,516.7381473062474,2148.2396842935964,1505.7549579889649,1505.7549579889649,-181.79711880091077,-181.79711880091077,-181.79711880091077,-156.56976,-156.56976,-156.56976,32.17205895673279,32.17205895673279,32.17205895673279,-57.39941775764353,-57.39941775764353,-57.39941775764353,0.0,0.0,0.0,1323.957839188054
2025-05-10,1505.487272589344,459.89311206232344,2045.5477182785419,1505.487272589344,1505.487272589344,-249.72552262763315,-249.72552262763315,-249.72552262763315,-156.56976,-156.56976,-156.56976,-12.98080621060953,-12.98080621060953,-12.98080621060953,-80.17495641702362,-80.17495641702362,-80.17495641702362,0.0,0.0,0.0,1255.7617499617108
